target	regulator	var.exp.median
Tuba1a	Arid3b	0.539101
Slc24a2	Homez	0.556724
Dkkl1	Vax1	0.594512
Sv2b	Vax1	0.594512
Uggt2	Obox1	0.511057
Cdk5rap3	Hand1	0.639458
Gm9844	Trp73	0.496829
A230077H06Rik	Pbx2	0.550074
Hist1h4h	E2f7	0.628128
Ppt1	Lhx5	0.619437
Gnb4	Gfi1	0.531667
Cacybp	Jund	0.5236529999999999
Eif3f	Elf1	0.6192529999999999
Ppp1r1a	Hic1	0.6348159999999999
Acot7	Dbx1	0.516641
Ube2d1	Elk4	0.690508
Echdc1	Runx1	0.558884
Mrpl16	Etv5	0.5478729999999999
Idh3a	Hand1	0.614034
Calm3	Foxk1	0.49186199999999997
Tmem65	Nfib	0.5366810000000001
Glod4	Hes2	0.6865680000000001
AI593442	Nhlh1	0.7004
Dgcr2	Lhx5	0.545609
Klhl5	Zbtb14	0.536038
Rbm8a	Gcm1	0.532251
Tmc2	Vax1	0.630794
Dcakd	Nkx3-2	0.609452
Lingo1	Atoh1	0.635946
Morf4l2	Foxo4	0.523234
C1ql1	Esrrg	0.579426
Lrrc75b	Hic1	0.48997700000000005
Prdm9	Sox18	0.64777
Txlng	Ar	0.617421
Prdm4	Alx1	0.550666
Uqcr10	Mlxip	0.603965
Crtac1	Gfi1	0.543628
Spsb1	Nkx6-3	0.538291
Polr2a	Obox1	0.46511800000000003
Rpl14	Cic	0.655472
Cd99l2	Tead2	0.456844
Junb	Fosb	0.555972
Ung	E2f5	0.662767
Pgd	Dmrtc2	0.591931
Rps16	Foxk1	0.652353
Lsm1	Elk4	0.507488
Rpl22	Cic	0.683416
Fscn1	En2	0.513412
Kif26b	Barx2	0.525867
Ddx39b	Hoxb9	0.519573
Zdhhc12	Sox8	0.607632
Asxl1	Tfap2a	0.559816
Ncdn	Isl1	0.535582
4933406I18Rik	E2f5	0.48259300000000005
Ahcyl2	Nr4a1	0.54392
A230050P20Rik	Nfib	0.6063310000000001
Rplp0	Cic	0.6064890000000001
Cdc42	Arnt	0.546568
Gm17477	Hmga2	0.583114
Gm4889	Vax1	0.492802
Grip1	Pbx2	0.652854
Gps1	Mycn	0.563237
Diras1	Zkscan1	0.645977
Map6d1	Esrrg	0.502918
Itga9	Q8VHG7_MOUSE	0.55578
Ccdc63	Nfkb2	0.675721
Poc5	Homez	0.49900200000000006
Srp14	Jund	0.565391
Gm44210	Nkx2-3	0.578337
Yy1	Hoxd11	0.508892
Acot9	Barx2	0.55061
Kif1c	Prdm5	0.50293
Sdc3	Lhx6	0.56157
Eno3	Sox18	0.487728
Gm11273	Esrrg	0.5055569999999999
Ccdc78	Tfap2e	0.595575
Srp19	Etv5	0.571318
Gtpbp8	Nkx6-3	0.565083
Fam43b	Hic1	0.6845939999999999
Ralgps2	Ctcfl	0.633815
Ttc9c	Gabpa	0.541605
Gnal	Hic1	0.64242
Dscam	Barx2	0.736206
Agtpbp1	Barx2	0.679315
Papd4	Hoxb9	0.47353599999999996
Camk2n2	Emx2	0.464859
Sfpq	Zfp42	0.477303
Dpp10	Gmeb1	0.5763159999999999
Dhcr24	Msx3	0.561527
Rpl24	Cic	0.647209
Rbbp9	Mnt	0.504841
Btrc	Mafb	0.505309
Emc9	Hoxa11	0.565141
Raph1	Hes2	0.530274
Kcnq3	Zbtb14	0.555635
Usp4	Nr2f1	0.503418
Ptpre	Ebf1	0.5449350000000001
Vdac3	Nkx2-1	0.566483
Stxbp1	Nfatc1	0.618614
Cbwd1	Foxl1	0.545792
Tmem86a	Hsf1	0.677458
Ncor1	Hoxd9	0.573789
Zscan22	Lhx5	0.7036140000000001
Iglon5	Homez	0.473734
Dek	Six4	0.490213
Prdx2	Sox6	0.578444
H3f3a	Sox6	0.568812
Ankrd6	Trp53	0.570241
Plcb1	Mafg	0.444038
Chd5	Sohlh2	0.523464
Myh7	Hmga2	0.441772
Plcb1	Zbtb14	0.518962
Cox5b	Trp73	0.48149
Rpe	Lhx5	0.47963500000000003
Cttn	Sox4	0.46438599999999997
Mef2a	Atoh1	0.649225
Cntn1	Tead2	0.50544
Ranbp1	Rxrg	0.49904899999999996
Pgam5	Gabpa	0.502912
Tmem59l	Stat4	0.5674779999999999
Spata7	Hoxd8	0.6128319999999999
Phyhipl	Tcf21	0.456175
4930524J08Rik	Nfatc3	0.705825
Ubald1	Uncx	0.578795
Rpl10	Foxk1	0.47511899999999996
Gm8797	Sox6	0.533021
Amn	Hic1	0.587919
Fabp3	Hic1	0.56371
Slirp	Zbtb33	0.606236
Gm10600	Nfatc3	0.8445969999999999
Clvs1	Myog	0.539043
Psmd9	Pou5f1	0.543732
Arl5a	Dlx2	0.503831
Rgs12	Sox8	0.480965
Epn1	Uncx	0.542135
Foxo4	Mafk	0.5386920000000001
Map2k1	Tal1	0.513953
Hunk	Vax1	0.52712
Ndn	Thap11	0.509864
Ggta1	Barx2	0.5202869999999999
BC005561	Neurod1	0.5079640000000001
Gbe1	Eomes	0.458182
Stmn2	Nfkb2	0.507265
Spats2l	Tfap2a	0.476099
Naf1	Lhx5	0.6141340000000001
Cmip	E2f7	0.486274
Nsa2	Esr1	0.393187
Lamtor5	Cic	0.49336499999999994
Btbd19	Nfic	0.597533
Pde1c	Sox5	0.5102869999999999
Rapgef4	Nfib	0.510832
Gstm7	Sox6	0.503293
Cbln4	Junb	0.45011899999999994
Tmem59	Gli3	0.503289
Fbxo32	Hoxa11	0.5074420000000001
Impad1	Twist1	0.495462
Eif4a1	Sox6	0.661374
Enkur	Hoxc6	0.512914
Ran	Mxi1	0.455676
Chchd2	Nfya	0.47935200000000006
Ssfa2	Npas2	0.416879
Ywhah	Barx2	0.525921
Dlgap2	Tgif1	0.442105
Cmtr1	Hoxc6	0.5217510000000001
Kcna5	Myrf	0.492832
Gnai2	Hoxd13	0.518634
A230083G16Rik	Mafk	0.5095529999999999
Rpl18a	Cic	0.5129560000000001
Gm11808	Cic	0.548305
Gnb1	Runx3	0.5147970000000001
Kctd4	Tbx2	0.46312700000000007
Eif3f	Tcf7l1	0.515429
Stard3nl	Hmbox1	0.467207
Gm3636	Hoxa7	0.454061
Alkbh2	E2f5	0.5886319999999999
Mical1	Mbd2	0.47610699999999995
Cdk19	Tcfl5	0.542567
Gm15417	Sox8	0.477782
Gja1	Sox8	0.477782
Ptges	Sox8	0.477782
Tpi1	Hic1	0.566423
Yy1	Zfp42	0.437982
Uqcrh	Elk4	0.42327299999999995
Rps4x	Cic	0.445301
Gm5577	Rfx4	0.41686899999999993
Eny2	Rxrg	0.51886
Ywhaz	Tbx4	0.637753
Psma4	Zbtb33	0.504991
Chn2	Dlx2	0.44083199999999995
Nsfl1c	Foxo4	0.550608
Chst2	Nhlh1	0.470296
Helb	Nkx6-3	0.48246700000000003
BC051142	Foxj1	0.43116400000000005
Pdgfc	Nkx6-3	0.406634
Man1a2	Myog	0.501476
1810062O18Rik	Ppara	0.42016800000000004
Cth	Hmga2	0.468001
Tle2	Klf1	0.467971
Rnaset2a	Gata1	0.53575
Slc1a2	Zfp3	0.5424399999999999
Fam122a	Ovol2	0.49011099999999996
1700023F02Rik	Barx2	0.614779
Bcar3	Barx2	0.614779
Cct7	Creb3l2	0.500645
Chrm3	Gcm1	0.44512799999999997
Gna11	Tcfcp2l1	0.463185
Habp4	Egr2	0.46680900000000003
Ttll3	Ppara	0.5021359999999999
Cnep1r1	Hoxd11	0.471628
Ppp2r3d	Six4	0.44696400000000003
Mccc1os	Sox18	0.402958
Sbsn	Elf4	0.41307200000000005
Med28	Foxk1	0.475988
Lingo3	Mlxip	0.42518599999999995
4933406C10Rik	Smad3	0.43831400000000004
Dtx3l	Vax1	0.44382200000000005
Vat1l	Barhl1	0.426816
Rbp4	Esrrg	0.48411800000000005
Shisa9	Nfib	0.47096400000000005
Ccna1	Barx2	0.65592
Idh3g	Nhlh1	0.456416
Dusp4	Vax1	0.381073
Cables2	Gfi1b	0.444562
Arid1b	Hinfp	0.57021
Polr2e	Elk4	0.540086
B230110C06Rik	Barx2	0.58192
6030443J06Rik	Barx2	0.58192
Rnf113a1	Gata6	0.522713
Anks1b	Hic1	0.511968
A730046J19Rik	Creb5	0.50245
Ndrg2	Barx2	0.449243
Glrx	Gfi1	0.41189499999999996
Prr7	Barx2	0.518576
Rpp21	Hoxa9	0.48956400000000005
Gm8237	Gabpa	0.441709
Lyplal1	Hif1a	0.457397
Timm50	Cebpb	0.466995
Etl4	Nfib	0.408188
Golph3l	Otx1	0.45293900000000004
Hexdc	Ctcfl	0.5471090000000001
Cxxc4	Hoxb7	0.578248
Sec61a1	Zfp57	0.453276
Cdh13	Fosl1	0.545171
Galnt14	Sohlh2	0.401658
Ncoa2	Nr2f6	0.454883
Gm3716	Nkx6-3	0.49544499999999997
Cmpk2	Mypop	0.435201
Hlcs	Esrrg	0.5733520000000001
Rpl15	Elk4	0.511121
Zcrb1	Cic	0.555967
Usp7	Hoxc6	0.443367
Cfap58	Mecp2	0.491303
Cux2	Uncx	0.511432
Polr2c	Rxrg	0.45994700000000005
Cd24a	Arid5b	0.45203999999999994
Mlf2	Esrrg	0.395425
Ncdn	Elf1	0.538157
Ptprg	Zfp637	0.385849
Kifc5b	Sohlh2	0.43963
Fut9	Vax1	0.439884
1110065P20Rik	Jdp2	0.455532
Ndufaf4	Hic1	0.439352
Pitpna	Pax5	0.401527
Tspan12	Etv5	0.43452700000000005
Wdr45	Prrx2	0.625794
Ret	Tcfcp2l1	0.441582
Rps26	Foxk1	0.418263
Mrps33	Elk4	0.565481
Shmt1	Lhx5	0.5798
Chmp2a	Jund	0.426584
Ccnd3	Pax2	0.588875
Enox2	Hoxc6	0.48503599999999997
Nit1	Cebpe	0.39073
D3Ertd254e	Neurod1	0.40773899999999996
Rap1b	Nr2c1	0.494699
Elavl2	Tgif2	0.457663
Gm12027	Nfib	0.653335
Pdzrn3	Sohlh2	0.520401
Gm10010	Esrrg	0.45706499999999994
Pfkp	Barx2	0.44245200000000007
Mtch2	Ar	0.612163
Chchd4	Gfi1b	0.47853599999999996
Phb2	Arnt	0.431433
Ppargc1b	Foxa2	0.486016
Nfic	Nfatc4	0.5203220000000001
Vegfc	Uncx	0.466948
Abtb2	Obox1	0.501272
Ascc3	Tcf7	0.42359600000000003
Enpp6	Sox18	0.419408
Tnrc6b	Grhl2	0.507594
Pstpip2	Zfp637	0.47886000000000006
Atp4a	Zfp637	0.47886000000000006
Fam221b	Zfp637	0.47886000000000006
Arl6ip1	Mypop	0.491238
Rps21	Elk4	0.46200699999999995
Proscos	Zbtb14	0.40626799999999996
Apod	Zbtb14	0.40626799999999996
Dok5	Etv5	0.375203
Pcsk1n	Lhx6	0.509482
Gm3693	Srebf1	0.5001439999999999
Amd2	Lhx5	0.46542799999999995
Atp5o	Mycn	0.453795
Adnp	E2f5	0.452183
Micu1	Alx1	0.542946
AC132444.1	Dlx2	0.424626
Stk11ip	Tcf12	0.500324
Nab1	Msc	0.39947699999999997
Rpap1	Prdm16	0.387518
Lhfp	Nfib	0.42199899999999996
Foxp2	Nkx6-3	0.447588
Dlgap5	Nkx2-3	0.454851
Grm4	Barx2	0.442241
Eef1a1	Elk4	0.374841
Sh3pxd2b	Creb5	0.452607
Ahcy	Nkx6-1	0.418525
Mctp1	Zbtb14	0.42012299999999997
Sdc3	Hic1	0.400327
Senp6	Nkx2-2	0.510305
Rev1	Zic1	0.396502
Smg7	Gata4	0.44595100000000004
Zfand2a	Plagl1	0.6041340000000001
Hsd17b10	Elk4	0.61666
Tpx2	Barhl2	0.393235
Rem1	Zbtb14	0.462895
Klf3	Lef1	0.359174
Ermn	Meox1	0.467728
Gstm4	Hand1	0.387439
Ppp2r2b	Zbtb14	0.41924700000000004
Pdzrn3	Fosl2	0.408667
St8sia1	Hes7	0.452061
Gm17115	Atf3	0.348262
Otub1	Rxrg	0.521921
Sin3b	Sox6	0.46174399999999993
Cpm	Prdm5	0.40834699999999996
Sgk1	Zbtb14	0.38815900000000003
Zfp951	Barx2	0.3108
Smad2	Lhx5	0.41779399999999994
Psd3	E2f7	0.437891
Rtn4rl1	Nfib	0.42666099999999996
Atxn10	Arnt	0.432518
Eya4	Zfp57	0.48921899999999996
Akap7	Hoxc9	0.366795
Ccdc66	Dlx2	0.365661
Usp14	Cdx4	0.45931099999999997
Prickle1	Nfib	0.36017899999999997
Oser1	Pitx2	0.356402
Plcxd1	Nfib	0.38053899999999996
Sh3bgrl	Ovol2	0.5976779999999999
Pld6	Barx2	0.5600569999999999
Armc2	Tgif2	0.46505
Golim4	Zfp637	0.537441
Nr1h2	Vax1	0.397294
Rps4x	Zfp57	0.347403
Kat6a	Hoxd11	0.383757
Hebp2	Barx2	0.38567399999999996
Arhgef12	Smad3	0.34725700000000004
Rab3d	Nfkb2	0.482275
Vax1	Dlx2	0.357435
Ric1	Arid3b	0.44843299999999997
Ccdc71	Nr2f1	0.411509
Ids	Rela	0.405912
Nptx2	Barhl1	0.385473
Ube2k	Zbtb33	0.496012
Mon1a	Foxa1	0.387387
Gm6569	Mybl1	0.44413
Grk4	Hnf1a	0.385915
Zfp963	Six3	0.362689
Ddah1	Esr2	0.49539700000000003
Slc8a3	Zbtb14	0.366656
2900076A07Rik	Hoxd8	0.45444300000000004
Sde2	Vax1	0.360168
Rpl5	Tcf7l1	0.383984
Ran	Elk4	0.396584
Ccdc47	Foxj1	0.393314
Efna3	Nfib	0.387234
1700029I15Rik	Q8VHG7_MOUSE	0.400352
Itgb5	E2f5	0.44636499999999996
Atcay	Tcfcp2l1	0.403954
Cbx3	Arid3b	0.423444
Ccnf	Meox1	0.522594
Atp6v1e1	Nkx2-4	0.317898
Psmb10	Esrrg	0.416138
Stk38	Zfp711	0.44744700000000004
Calm1	Nkx2-1	0.351028
Mustn1	Hmga2	0.44769799999999993
Gm14798	Hmga2	0.44769799999999993
Tspan12	Tfap4	0.40639400000000003
Efnb1	Dlx2	0.477329
Fam212a	Neurog2	0.462628
Ltb4r2	Dbp	0.385729
Tnfsf13b	Nkx2-3	0.398208
B930082K07Rik	Sohlh2	0.436046
Cmya5	Sox18	0.397858
Wdr36	Gm5294	0.381682
Slc24a2	Barx2	0.40786500000000003
Fzd8	Nkx6-3	0.41513999999999995
Micu3	Nkx2-2	0.525254
Prkch	Ascl2	0.506536
Ptpru	Cebpd	0.346054
Arl6ip4	Nfyb	0.393731
Pja1	Myrf	0.466005
Kcnh2	Meox1	0.37924
Npm3	Cic	0.41976099999999994
Lpar2	Npas2	0.35658
Pgam1	Esrrg	0.437431
Iqgap1	Hmg20b	0.364597
Taco1	Etv5	0.405858
Znrf2	Nr2f1	0.3644
Ssu72	Sox13	0.48367899999999997
Pcdh10	Nfib	0.504314
Gm9888	Tcf12	0.356996
Slc25a5	Mlxip	0.359191
Akr1b8	Junb	0.39712
Crb2	Junb	0.39712
Pls1	Junb	0.39712
4932443I19Rik	Junb	0.39712
Yipf2	Vax1	0.39870700000000003
Phf21b	Klf12	0.481418
Slc6a20b	E2f5	0.392488
Rps16	Tcf7l1	0.44199399999999994
Pfn4	Spdef	0.32495100000000005
Arl8a	Sox17	0.42882600000000004
Ppp1r15a	Zfp711	0.366266
Tubb2a	Hand1	0.39586
Eif4a1	Zbtb33	0.40233800000000003
Tsc22d4	Tfap2e	0.387902
Rrp9	Hnf1b	0.370191
Gng2	Irf1	0.420966
Phlda3	Xbp1	0.360333
Scg3	Zfp3	0.38505900000000004
Cntn4	Hoxc11	0.38479
Ncoa1	Aire	0.382117
4933406I18Rik	Elf2	0.444646
Slc24a5	Tfec	0.41333400000000003
Caap1	Foxq1	0.404667
Bmpr1b	Spib	0.336361
